classification_entry_id;position;average_speed;total_laps;points;status;rider_id;rider.riders_api_uuid;team_id;constructor_id;session_id;time_in_sec
c61f6f53-02b0-4e5f-a646-0540d6f91825;11.0;168.0;11;0;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1196.357
9fc558fe-dbb2-498e-ab48-0e801e167921;12.0;167.9;11;0;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1197.043
6324a3e2-4a5a-41d4-8152-6e6f8f3dc7a8;13.0;167.6;11;0;INSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1199.52
0a482c67-2d7f-4306-8b27-45fd34303dea;14.0;167.5;11;0;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1200.228
68a2da91-1cc6-457a-908f-c663181e6b46;15.0;167.3;11;0;INSTND;1abd2de7-9046-4d0a-88e3-ad801dcc235b;50b4fb1f-1785-4a9a-a65c-97d0de9daa22;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1201.313
9519876f-fa94-4a50-a83d-2e2273018a0d;16.0;167.2;11;0;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1202.31
bec38e40-c131-4f66-a074-15667727dd8e;17.0;167.1;11;0;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1202.867
2ee80c27-b9a4-4845-9894-d2f44ae7ddf5;18.0;166.5;11;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1206.789
a08b518f-1696-4162-b27d-264ff16f579b;19.0;165.5;11;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1214.095
840752ce-41d0-4a5a-bb41-aad05957610e;;167.1;8;0;OUTSTND;1113c9b8-c231-4ba7-a352-4c11c92ab9df;eb7f90b1-9373-4089-b2f5-adbc234a3526;0559ad31-a109-4bda-be4a-60a5685c29a5;babb4c4c-3608-4811-93ad-3b88cc407547;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;874.888
8c94090f-dd72-4fd2-87de-9dadac0342d4;;121.7;2;0;OUTSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;300.265
b072c6f8-574b-4e3c-8450-6379cfdae6f5;1.0;181.3;13;12;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;c3527211-a966-40df-ba52-9413fdb1d1cc;1175.005
4791fdd2-6347-459c-ad46-019e2c4d92e1;2.0;181.2;13;9;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;c3527211-a966-40df-ba52-9413fdb1d1cc;1176.19
9a214b4a-f760-4800-bf06-3ff42fd3d49a;3.0;180.8;13;7;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;c3527211-a966-40df-ba52-9413fdb1d1cc;1178.428
b1b60ae1-ed4c-4298-9420-2e15711181e8;4.0;180.7;13;6;INSTND;eb47c439-e136-40ff-9534-5c612853f529;244b6f51-ac33-40ee-876d-9401dc9d1346;88f5f58f-d5fc-4e32-8f81-8c18b963df7b;10d5e2bc-4b0b-4875-b936-3962fbb1b877;c3527211-a966-40df-ba52-9413fdb1d1cc;1179.397
f84c8db7-a760-4a8b-9872-dff36973f432;5.0;180.4;13;5;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;c3527211-a966-40df-ba52-9413fdb1d1cc;1180.795
63295d60-5018-46ca-90db-3f8caeea50aa;6.0;179.5;13;4;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;c3527211-a966-40df-ba52-9413fdb1d1cc;1186.705
543a0f55-586d-4c41-8402-45fe35806a6c;7.0;179.3;13;3;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;c3527211-a966-40df-ba52-9413fdb1d1cc;1188.442
b14aad84-b367-4fd2-bbc0-c0994230f73b;8.0;179.2;13;2;INSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;c3527211-a966-40df-ba52-9413fdb1d1cc;1189.233
0a759d76-424c-4171-bfd8-8c1c6b054e8f;9.0;179.0;13;1;INSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;c3527211-a966-40df-ba52-9413fdb1d1cc;1190.458
d1b79ec7-0c9e-4709-9e0f-d8fda0ee50af;10.0;178.9;13;0;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;c3527211-a966-40df-ba52-9413fdb1d1cc;1191.214
05cc64e4-298a-4385-b096-a88fb9a1f865;11.0;178.8;13;0;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;c3527211-a966-40df-ba52-9413fdb1d1cc;1191.822
a5bcd14b-ccec-456b-8027-de9d43910058;12.0;178.7;13;0;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;c3527211-a966-40df-ba52-9413fdb1d1cc;1192.157
b1baf061-5b50-457e-91c4-18f145a8d9db;13.0;178.6;13;0;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;c3527211-a966-40df-ba52-9413fdb1d1cc;1192.746
a0099944-9e67-48fe-8796-d49ec4fa6c5a;14.0;178.5;13;0;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;c3527211-a966-40df-ba52-9413fdb1d1cc;1193.989
d447de43-cbfd-43d1-bd63-c22371362adf;15.0;178.4;13;0;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;c3527211-a966-40df-ba52-9413fdb1d1cc;1194.154
fc30d1b5-4dcc-43b4-aee1-c49433134308;16.0;178.4;13;0;INSTND;1abd2de7-9046-4d0a-88e3-ad801dcc235b;50b4fb1f-1785-4a9a-a65c-97d0de9daa22;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;c3527211-a966-40df-ba52-9413fdb1d1cc;1194.574
898f1a92-7326-4269-8a83-29082090f8b1;17.0;178.3;13;0;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;c3527211-a966-40df-ba52-9413fdb1d1cc;1195.145
34b47038-a3b0-4469-8b3b-7cb1e0860e1b;18.0;177.7;13;0;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;c3527211-a966-40df-ba52-9413fdb1d1cc;1198.953
7840ff76-9c43-4cec-be25-bf8fa622e633;19.0;177.6;13;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;c3527211-a966-40df-ba52-9413fdb1d1cc;1199.599
e062fefc-64a1-48dd-b698-1e65d970feff;20.0;176.6;13;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;c3527211-a966-40df-ba52-9413fdb1d1cc;1206.448
5a31e583-2307-48df-ac4c-b0476cd2e8f9;;174.0;11;0;OUTSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;c3527211-a966-40df-ba52-9413fdb1d1cc;1036.335
bd607e88-c6db-490b-9902-72c64ed4d58c;;180.3;6;0;OUTSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;c3527211-a966-40df-ba52-9413fdb1d1cc;545.56
4b27ef0b-20e3-41be-b91c-34b617d34cc5;1.0;164.7;13;12;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1189.022
4a124ad6-b4ea-4498-a5d0-e779878a837b;2.0;164.6;13;9;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1189.552
4e2605ba-86ff-41dc-b571-b5fa0f799404;3.0;164.4;13;7;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1191.186
7f45b58f-7e7b-47b5-834e-20485ca9e2c1;4.0;164.3;13;6;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1191.862
76c09265-0d19-4509-bbf6-5e181924db79;5.0;163.9;13;5;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1194.307
c157a7bb-4ff7-429a-8e43-f3690a8ebb0a;6.0;163.6;13;4;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1196.961
58f86e54-a3c0-4174-a410-7bc326e3ffaa;7.0;163.5;13;3;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1197.389
f719f76f-f183-4dff-ad51-ae9bd72c28fc;8.0;163.4;13;2;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1197.952
a5d11294-7e9b-4ea1-8fb0-ceadd5639a5c;9.0;163.3;13;1;INSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1198.88
d3e3244d-b4a9-46f3-b4e8-489f938c50d1;10.0;163.1;13;0;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1200.621
f41c50e9-6857-448a-ad7c-881e0163b5cf;11.0;163.0;13;0;INSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1201.26
e8d3ab66-78e7-4988-8ff6-55b5c74031b6;12.0;163.0;13;0;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1201.48
e3f8e89a-562e-4e27-b324-3156db1d0384;13.0;163.0;13;0;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1201.562
c21d32a0-14da-4d56-afd7-aadfccfd2086;14.0;162.8;13;0;INSTND;eb47c439-e136-40ff-9534-5c612853f529;244b6f51-ac33-40ee-876d-9401dc9d1346;88f5f58f-d5fc-4e32-8f81-8c18b963df7b;10d5e2bc-4b0b-4875-b936-3962fbb1b877;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1202.632
ba49789b-3d1f-4684-9c75-9b9b8a028305;15.0;162.8;13;0;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1202.774
2e2c63c4-b6d3-4107-af51-83db245f6709;16.0;162.6;13;0;INSTND;201ae7a4-0dc7-4191-be71-d91ac0330090;a7b4d63f-45b3-402e-b66c-001ed8a62934;be89d221-ad35-4a09-8787-b16d1d7f434a;3a036648-7b14-4257-8c62-245e47e4d42b;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1204.403
4bd3d85c-b76f-4da7-9292-06b9ac8a894e;17.0;162.5;13;0;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1204.926
63774b77-afaf-49d9-b8ff-017d5e2d162a;18.0;160.9;13;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1216.529
2781d86f-6ad1-4235-8aad-290171d97eb9;19.0;160.8;13;0;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1217.364
593eeefa-4cc3-4eba-bf9e-5bacda1a266a;20.0;158.7;13;0;INSTND;1abd2de7-9046-4d0a-88e3-ad801dcc235b;50b4fb1f-1785-4a9a-a65c-97d0de9daa22;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;1233.829
53b13f30-9799-4671-9d67-dd0d4d66b0fc;;141.4;4;0;OUTSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;7f7e2c0b-c5c4-4fe5-a76d-2a0197769004;426.162
